index,Order ID,date,month ,Status,Fulfilment,Sales Channel ,ship-service-level,Style,SKU,Category,Size,ASIN,Courier Status,status_group,Qty,currency,Amount,ship_city,ship_state,ship-postal-code,ship-country,promotion-ids,sales_channel,fulfilled-by,is_cancelled ,returned to seller ,returning to seller ,has_promo
13407,405-0227856-8935518,22-04-2022,Apr-22,Shipped,Amazon,Amazon.in,Expedited,JNE3564,JNE3564-KR-M,kurta,M,B08MYSJX83,Shipped,In Transit,1,INR,487,THIRUVANANTHAPURAM,KERALA,141003,IN,No-promotion,B2C,amazon_ship,0,0,0,0
13413,403-9470408-5686716,22-04-2022,Apr-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,J0082,J0082-TP-XL,Top,XL,B092D2DFD6,Shipped,Completed,1,INR,360,MUMBAI,MAHARASHTRA,560085,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,B2C,amazon_ship,0,0,0,1
13418,403-2261263-3136329,22-04-2022,Apr-22,Shipped,Amazon,Amazon.in,Expedited,J0048,J0048-TP-XL,Top,XL,B08B4JL6ZR,Shipped,In Transit,1,INR,339,MUMBAI,MAHARASHTRA,382421,IN,No-promotion,B2C,amazon_ship,0,0,0,0
13423,407-3773964-4985955,22-04-2022,Apr-22,Shipped,Amazon,Amazon.in,Expedited,JNE1975,JNE1975-KR-309-XXL,kurta,XXL,B074SXTTRQ,Shipped,In Transit,1,INR,229,VISAKHAPATNAM,ANDHRA PRADESH,335512,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,B2C,amazon_ship,0,0,0,1
13424,407-4123914-2367518,22-04-2022,Apr-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,JNE1234,JNE1234-MULTI-KR-032-XS,kurta,XS,B07GPM2WZ9,Shipped,Completed,1,INR,295,BELTANGADI,KARNATAKA,411060,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,B2C,amazon_ship,0,0,0,1
13425,408-6379146-5413168,22-04-2022,Apr-22,Shipped,Amazon,Amazon.in,Expedited,JNE1975,JNE1975-KR-309-S,kurta,S,B074STXQ5K,Shipped,In Transit,1,INR,229,MADHURAWADA,ANDHRA PRADESH,411058,IN,No-promotion,B2C,amazon_ship,0,0,0,0
13435,408-7165990-1813128,22-04-2022,Apr-22,Shipped,Amazon,Amazon.in,Standard,BL090,BL090-S,Blouse,S,B08394PCPC,Shipped,In Transit,1,INR,0,NEW DELHI,DELHI,124001,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,B2C,amazon_ship,0,0,0,1
13437,407-8393380-8015568,22-04-2022,Apr-22,Shipped,Amazon,Amazon.in,Expedited,J0252,J0252-SKD-XL,Set,XL,B09KXTN87W,Shipped,In Transit,1,INR,939,FARIDABAD,HARYANA,124001,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,B2C,amazon_ship,0,0,0,1
13443,405-2980718-3322742,22-04-2022,Apr-22,Shipped,Amazon,Amazon.in,Expedited,J0091,J0091-TP-XXXL,Top,3XL,B092D2VC1X,Shipped,In Transit,1,INR,298,PUNE,MAHARASHTRA,124001,IN,"Amazon PLCC Free-Financing Universal Merchant AAT-WNKTBO3K27EJC,Amazon PLCC Free-Financing Universal Merchant AAT-QX3UCCJESKPA2,Amazon PLCC Free-Financing Universal Merchant AAT-5QQ7BIYYQEDN2,Amazon PLCC Free-Financing Universal Merchant AAT-DSJ2QRXXWXVMQ,Amazon PLCC Free-Financing Universal Merchant AAT-CXJHMC2YJUK76,Amazon PLCC Free-Financing Universal Merchant AAT-SL3Y2YRMAUNFC,Amazon PLCC Free-Financing Universal Merchant AAT-CC4FAVTYR4X7C,Amazon PLCC Free-Financing Universal Merchant AAT-XXRCW6NZEPZI4,Amazon PLCC Free-Financing Universal Merchant AAT-EOKPWFWYW7Y6I,Amazon PLCC Free-Financing Universal Merchant AAT-ZYL5UPUNW6T62,Amazon PLCC Free-Financing Universal Merchant AAT-G5ZRX4BZOIODU,Amazon PLCC Free-Financing Universal Merchant AAT-23LLL7GZCLBVW,Amazon PLCC Free-Financing Universal Merchant AAT-PZHUW6DZX4BPS,Amazon PLCC Free-Financing Universal Merchant AAT-ETXQ3XXWMRXBG,Amazon PLCC Free-Financing Universal Merchant AAT-7X3XCTYG64VBE,Amazon PLCC Free-Financing Universal Merchant AAT-7CHGD3WTS3MHM,Amazon PLCC Free-Financing Universal Merchant AAT-26ZDKNME27X42,Amazon PLCC Free-Financing Universal Merchant AAT-4ZF5KN6E4LJK4,Amazon PLCC Free-Financing Universal Merchant AAT-7RCXIKUAX7DDY,Amazon PLCC Free-Financing Universal Merchant AAT-TNYBHEAO7HOHO,Amazon PLCC Free-Financing Universal Merchant AAT-BRSZZ45H6MHAO,Amazon PLCC Free-Financing Universal Merchant AAT-MKLXOOZWQL7GO,Amazon PLCC Free-Financing Universal Merchant AAT-CB7UNXEXGIJTC,Amazon PLCC Free-Financing Universal Merchant #MP-gzasho-1593152694811,Amazon PLCC Free-Financing Universal Merchant AAT-WLBA4GZ52EAH4,Amazon PLCC Free-Financing Universal Merchant AAT-QMFZ3M7T5NPDS,Amazon PLCC Free-Financing Universal Merchant #MP-pmilan-1601980554292",B2C,Easy Ship,0,0,0,1
13446,408-2708365-3131539,22-04-2022,Apr-22,Shipped,Amazon,Amazon.in,Expedited,JNE3256,JNE3256-KR-M,kurta,M,B07RQSTQLK,Shipped,In Transit,1,INR,487,MYSURU,KARNATAKA,751001,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,B2C,amazon_ship,0,0,0,1
13453,406-4748169-1225164,22-04-2022,Apr-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,JNE2266,JNE2266-KR-490-A-XS,kurta,XS,B07HYSKFJD,Shipped,Completed,1,INR,368,CHENDAMANGALAM,KERALA,562125,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,B2C,amazon_ship,0,0,0,1
13459,408-4388122-6076322,22-04-2022,Apr-22,Shipped,Amazon,Amazon.in,Expedited,J0104,J0104-KR-XXL,kurta,XXL,B08BJSCT99,Shipped,In Transit,1,INR,446,KAJORA,WEST BENGAL,400059,IN,No-promotion,B2C,amazon_ship,0,0,0,0
13464,405-9929026-4346703,22-04-2022,Apr-22,Shipped,Amazon,Amazon.in,Expedited,JNE3691,JNE3691-TU-XXL,Top,XXL,B0986YR2M9,Shipped,In Transit,1,INR,625,VARANASI,UTTAR PRADESH,400059,IN,No-promotion,B2C,amazon_ship,0,0,0,0
13473,402-8832622-7721109,22-04-2022,Apr-22,Shipped,Amazon,Amazon.in,Expedited,MEN5007,MEN5007-KR-XXXL,kurta,3XL,B08YYZJPWN,Shipped,In Transit,1,INR,475,HOOGHLY,WEST BENGAL,411047,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,B2C,amazon_ship,0,0,0,1
13499,405-3245693-1263557,22-04-2022,Apr-22,Shipped,Amazon,Amazon.in,Expedited,J0152,J0152-DR-L,Western Dress,L,B08V197XLZ,Shipped,In Transit,1,INR,885,BENGALURU,KARNATAKA,560075,IN,No-promotion,B2C,amazon_ship,0,0,0,0
13504,402-2951468-6961936,22-04-2022,Apr-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,SET258,SET258-KR-PP-S,Set,S,B0983CR8LT,Shipped,Completed,1,INR,881,BANGALORE,KARNATAKA,736121,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,B2C,amazon_ship,0,0,0,1
13514,404-1113624-8937907,22-04-2022,Apr-22,Shipped,Amazon,Amazon.in,Expedited,J0242,J0242-SKD-L,Set,L,B0925XHLX3,Shipped,In Transit,1,INR,1149,PATNA,BIHAR,560048,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,B2C,amazon_ship,0,0,0,1
13518,408-0723020-7349159,22-04-2022,Apr-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,JNE3765,JNE3765-KR-XS,kurta,XS,B09K3W8FYH,Shipped,Completed,1,INR,517,SIHORA,MADHYA PRADESH,250001,IN,No-promotion,B2C,Easy Ship,0,0,0,0
13519,404-9755528-3685919,22-04-2022,Apr-22,Shipped,Amazon,Amazon.in,Expedited,SET250,SET250-KR-SHA-XXL,Set,XXL,B08WHTBKNM,Shipped,In Transit,1,INR,680,GWALIOR,MADHYA PRADESH,331001,IN,No-promotion,B2C,amazon_ship,0,0,0,0
13529,408-7718879-0172312,22-04-2022,Apr-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,JNE3810,JNE3810-KR-L,kurta,L,B09RKCJQKH,Shipped,Completed,1,INR,696,HYDERABAD,TELANGANA,400086,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,B2C,amazon_ship,0,0,0,1
13531,408-5648228-2410700,22-04-2022,Apr-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,JNE3707,JNE3707-DR-XL,Western Dress,XL,B098327WXY,Shipped,Completed,1,INR,0,REASI,JAMMU & KASHMIR,110015,IN,"Amazon PLCC Free-Financing Universal Merchant AAT-WNKTBO3K27EJC,Amazon PLCC Free-Financing Universal Merchant AAT-QX3UCCJESKPA2,Amazon PLCC Free-Financing Universal Merchant AAT-CXJHMC2YJUK76,Amazon PLCC Free-Financing Universal Merchant AAT-DELQQPYRTQEMS,Amazon PLCC Free-Financing Universal Merchant AAT-TNYBHEAO7HOHO,Amazon PLCC Free-Financing Universal Merchant AAT-BRSZZ45H6MHAO,Amazon PLCC Free-Financing Universal Merchant AAT-MKLXOOZWQL7GO,Amazon PLCC Free-Financing Universal Merchant AAT-CB7UNXEXGIJTC,Amazon PLCC Free-Financing Universal Merchant AAT-WLBA4GZ52EAH4,Amazon PLCC Free-Financing Universal Merchant AAT-QMFZ3M7T5NPDS,Amazon PLCC Free-Financing Universal Merchant #MP-pmilan-1601980554292",B2C,Easy Ship,0,0,0,1
13537,171-2365524-9897949,22-04-2022,Apr-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,BL103,BL103-L,Blouse,L,B085GBVTPS,Shipped,Completed,1,INR,460,NABARANGAPUR,ODISHA,500056,IN,"Amazon PLCC Free-Financing Universal Merchant AAT-WNKTBO3K27EJC,Amazon PLCC Free-Financing Universal Merchant AAT-QX3UCCJESKPA2,Amazon PLCC Free-Financing Universal Merchant AAT-5QQ7BIYYQEDN2,Amazon PLCC Free-Financing Universal Merchant AAT-DSJ2QRXXWXVMQ,Amazon PLCC Free-Financing Universal Merchant AAT-CXJHMC2YJUK76,Amazon PLCC Free-Financing Universal Merchant AAT-CC4FAVTYR4X7C,Amazon PLCC Free-Financing Universal Merchant AAT-XXRCW6NZEPZI4,Amazon PLCC Free-Financing Universal Merchant AAT-EOKPWFWYW7Y6I,Amazon PLCC Free-Financing Universal Merchant AAT-G5ZRX4BZOIODU,Amazon PLCC Free-Financing Universal Merchant AAT-23LLL7GZCLBVW,Amazon PLCC Free-Financing Universal Merchant AAT-PZHUW6DZX4BPS,Amazon PLCC Free-Financing Universal Merchant AAT-ETXQ3XXWMRXBG,Amazon PLCC Free-Financing Universal Merchant AAT-7X3XCTYG64VBE,Amazon PLCC Free-Financing Universal Merchant AAT-7CHGD3WTS3MHM,Amazon PLCC Free-Financing Universal Merchant AAT-26ZDKNME27X42,Amazon PLCC Free-Financing Universal Merchant AAT-4ZF5KN6E4LJK4,Amazon PLCC Free-Financing Universal Merchant AAT-7RCXIKUAX7DDY,Amazon PLCC Free-Financing Universal Merchant AAT-BRSZZ45H6MHAO,Amazon PLCC Free-Financing Universal Merchant AAT-MKLXOOZWQL7GO,Amazon PLCC Free-Financing Universal Merchant AAT-CB7UNXEXGIJTC,Amazon PLCC Free-Financing Universal Merchant #MP-gzasho-1593152694811,Amazon PLCC Free-Financing Universal Merchant AAT-WLBA4GZ52EAH4",B2C,Easy Ship,0,0,0,1
13545,171-3901282-9528337,22-04-2022,Apr-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,JNE3482,JNE3482-KR-XXL,kurta,XXL,B08HK1DGRW,Shipped,Completed,1,INR,318,MUMBAI,MAHARASHTRA,560076,IN,"Amazon PLCC Free-Financing Universal Merchant AAT-WNKTBO3K27EJC,Amazon PLCC Free-Financing Universal Merchant AAT-QX3UCCJESKPA2,Amazon PLCC Free-Financing Universal Merchant AAT-5QQ7BIYYQEDN2,Amazon PLCC Free-Financing Universal Merchant AAT-DSJ2QRXXWXVMQ,Amazon PLCC Free-Financing Universal Merchant AAT-CXJHMC2YJUK76,Amazon PLCC Free-Financing Universal Merchant AAT-SL3Y2YRMAUNFC,Amazon PLCC Free-Financing Universal Merchant AAT-CC4FAVTYR4X7C,Amazon PLCC Free-Financing Universal Merchant AAT-XXRCW6NZEPZI4,Amazon PLCC Free-Financing Universal Merchant AAT-EOKPWFWYW7Y6I,Amazon PLCC Free-Financing Universal Merchant AAT-ZYL5UPUNW6T62,Amazon PLCC Free-Financing Universal Merchant AAT-G5ZRX4BZOIODU,Amazon PLCC Free-Financing Universal Merchant AAT-23LLL7GZCLBVW,Amazon PLCC Free-Financing Universal Merchant AAT-PZHUW6DZX4BPS,Amazon PLCC Free-Financing Universal Merchant AAT-ETXQ3XXWMRXBG,Amazon PLCC Free-Financing Universal Merchant AAT-7X3XCTYG64VBE,Amazon PLCC Free-Financing Universal Merchant AAT-7CHGD3WTS3MHM,Amazon PLCC Free-Financing Universal Merchant AAT-26ZDKNME27X42,Amazon PLCC Free-Financing Universal Merchant AAT-4ZF5KN6E4LJK4,Amazon PLCC Free-Financing Universal Merchant AAT-7RCXIKUAX7DDY,Amazon PLCC Free-Financing Universal Merchant AAT-TNYBHEAO7HOHO,Amazon PLCC Free-Financing Universal Merchant AAT-BRSZZ45H6MHAO,Amazon PLCC Free-Financing Universal Merchant AAT-MKLXOOZWQL7GO,Amazon PLCC Free-Financing Universal Merchant AAT-CB7UNXEXGIJTC,Amazon PLCC Free-Financing Universal Merchant #MP-gzasho-1593152694811,Amazon PLCC Free-Financing Universal Merchant AAT-WLBA4GZ52EAH4,Amazon PLCC Free-Financing Universal Merchant AAT-QMFZ3M7T5NPDS,Amazon PLCC Free-Financing Universal Merchant #MP-pmilan-1601980554292",B2C,Easy Ship,0,0,0,1
13553,407-8487814-7092327,22-04-2022,Apr-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,MEN5018,MEN5018-KR-M,kurta,M,B08YZ3MW5T,Shipped,Completed,1,INR,499,NIZAMABAD,TELANGANA,490006,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,B2C,amazon_ship,0,0,0,1
13558,171-6403832-8366765,22-04-2022,Apr-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,J0164,J0164-DR-S,Ethnic Dress,S,B08QGLHPX3,Shipped,Completed,1,INR,388,GHAZIABAD,UTTAR PRADESH,110045,IN,"Amazon PLCC Free-Financing Universal Merchant AAT-WNKTBO3K27EJC,Amazon PLCC Free-Financing Universal Merchant AAT-QX3UCCJESKPA2,Amazon PLCC Free-Financing Universal Merchant AAT-5QQ7BIYYQEDN2,Amazon PLCC Free-Financing Universal Merchant AAT-DSJ2QRXXWXVMQ,Amazon PLCC Free-Financing Universal Merchant AAT-CXJHMC2YJUK76,Amazon PLCC Free-Financing Universal Merchant AAT-SL3Y2YRMAUNFC,Amazon PLCC Free-Financing Universal Merchant AAT-CC4FAVTYR4X7C,Amazon PLCC Free-Financing Universal Merchant AAT-XXRCW6NZEPZI4,Amazon PLCC Free-Financing Universal Merchant AAT-R7GXNZWISTRFA,Amazon PLCC Free-Financing Universal Merchant AAT-WSJLDN3X7KEMO,Amazon PLCC Free-Financing Universal Merchant AAT-VL6FGQVGQVXUS,Amazon PLCC Free-Financing Universal Merchant AAT-EOKPWFWYW7Y6I,Amazon PLCC Free-Financing Universal Merchant AAT-ZYL5UPUNW6T62,Amazon PLCC Free-Financing Universal Merchant AAT-XVPICCHRWDCAI,Amazon PLCC Free-Financing Universal Merchant AAT-G5ZRX4BZOIODU,Amazon PLCC Free-Financing Universal Merchant AAT-P3CSUAK4HTEP2,Amazon PLCC Free-Financing Universal Merchant AAT-ACZIPIA37BFIY,Amazon PLCC Free-Financing Universal Merchant AAT-23LLL7GZCLBVW,Amazon PLCC Free-Financing Universal Merchant AAT-4UKS7UWZY3AES,Amazon PLCC Free-Financing Universal Merchant AAT-PZHUW6DZX4BPS,Amazon PLCC Free-Financing Universal Merchant AAT-ETXQ3XXWMRXBG,Amazon PLCC Free-Financing Universal Merchant AAT-7X3XCTYG64VBE,Amazon PLCC Free-Financing Universal Merchant AAT-7CHGD3WTS3MHM,Amazon PLCC Free-Financing Universal Merchant AAT-26ZDKNME27X42,Amazon PLCC Free-Financing Universal Merchant AAT-4ZF5KN6E4LJK4,Amazon PLCC Free-Financing Universal Merchant AAT-7RCXIKUAX7DDY,Amazon PLCC Free-Financing Universal Merchant AAT-BRSZZ45H6MHAO,Amazon PLCC Free-Financing Universal Merchant AAT-MKLXOOZWQL7GO,Amazon PLCC Free-Financing Universal Merchant AAT-CB7UNXEXGIJTC,Amazon PLCC Free-Financing Universal Merchant #MP-gzasho-1593152694811,Amazon PLCC Free-Financing Universal Merchant AAT-WLBA4GZ52EAH4",B2C,Easy Ship,0,0,0,1
13564,406-2086432-7500339,22-04-2022,Apr-22,Shipped,Amazon,Amazon.in,Expedited,JNE3559,JNE3559-KR-XXXL,kurta,3XL,B09B2DCQH8,Shipped,In Transit,1,INR,487,HYDERABAD,TELANGANA,411017,IN,No-promotion,B2C,amazon_ship,0,0,0,0
13580,408-6148721-7285911,22-04-2022,Apr-22,Shipped,Amazon,Amazon.in,Standard,JNE3822,JNE3822-KR-S,kurta,S,B09LV1R56R,Shipped,In Transit,1,INR,0,NEW DELHI,DELHI,495001,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,B2C,amazon_ship,0,0,0,1
13587,405-3071305-9182710,22-04-2022,Apr-22,Cancelled,Merchant,Amazon.in,Standard,JNE3427,JNE3427-KR-XXL,kurta,XXL,B0831746W2,cancelled,Cancelled/Lost,0,N/A,0,KADUR,KARNATAKA,686613,IN,No-promotion,B2C,amazon_ship,1,0,0,0
13596,405-3081223-2868315,22-04-2022,Apr-22,Shipped,Amazon,Amazon.in,Expedited,JNE3879,JNE3879-DR-M,Western Dress,M,B09SDXB57D,Shipped,In Transit,1,INR,791,CHITTOOR,ANDHRA PRADESH,110074,IN,No-promotion,B2C,amazon_ship,0,0,0,0
13598,407-2072105-8234763,22-04-2022,Apr-22,Shipped,Amazon,Amazon.in,Expedited,BTM033,BTM033-NP-XS,Bottom,XS,B085CF9PVJ,Shipped,In Transit,1,INR,297,HARIDWAR,UTTARAKHAND,695543,IN,No-promotion,B2C,amazon_ship,0,0,0,0
13604,407-6528764-0116359,22-04-2022,Apr-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,JNE3686,JNE3686-TU-M,Top,M,B0943J9TKN,Shipped,Completed,1,INR,433,BENGALURU,KARNATAKA,194101,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,B2C,amazon_ship,0,0,0,1
13607,405-9511672-8642762,22-04-2022,Apr-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,SET271,SET271-KR-NP-XXL,Set,XXL,B09BQJ9J1X,Shipped,Completed,1,INR,895,LUCKNOW,UTTAR PRADESH,753014,IN,"Amazon PLCC Free-Financing Universal Merchant AAT-WNKTBO3K27EJC,Amazon PLCC Free-Financing Universal Merchant AAT-QX3UCCJESKPA2,Amazon PLCC Free-Financing Universal Merchant AAT-5QQ7BIYYQEDN2,Amazon PLCC Free-Financing Universal Merchant AAT-DSJ2QRXXWXVMQ,Amazon PLCC Free-Financing Universal Merchant AAT-CXJHMC2YJUK76,Amazon PLCC Free-Financing Universal Merchant AAT-CC4FAVTYR4X7C,Amazon PLCC Free-Financing Universal Merchant AAT-XXRCW6NZEPZI4,Amazon PLCC Free-Financing Universal Merchant AAT-EOKPWFWYW7Y6I,Amazon PLCC Free-Financing Universal Merchant AAT-ZYL5UPUNW6T62,Amazon PLCC Free-Financing Universal Merchant AAT-G5ZRX4BZOIODU,Amazon PLCC Free-Financing Universal Merchant AAT-23LLL7GZCLBVW,Amazon PLCC Free-Financing Universal Merchant AAT-PZHUW6DZX4BPS,Amazon PLCC Free-Financing Universal Merchant AAT-ETXQ3XXWMRXBG,Amazon PLCC Free-Financing Universal Merchant AAT-7X3XCTYG64VBE,Amazon PLCC Free-Financing Universal Merchant AAT-7CHGD3WTS3MHM,Amazon PLCC Free-Financing Universal Merchant AAT-26ZDKNME27X42,Amazon PLCC Free-Financing Universal Merchant AAT-4ZF5KN6E4LJK4,Amazon PLCC Free-Financing Universal Merchant AAT-7RCXIKUAX7DDY,Amazon PLCC Free-Financing Universal Merchant AAT-BRSZZ45H6MHAO,Amazon PLCC Free-Financing Universal Merchant AAT-MKLXOOZWQL7GO,Amazon PLCC Free-Financing Universal Merchant AAT-CB7UNXEXGIJTC,Amazon PLCC Free-Financing Universal Merchant #MP-gzasho-1593152694811,Amazon PLCC Free-Financing Universal Merchant AAT-WLBA4GZ52EAH4",B2C,Easy Ship,0,0,0,1
13610,408-9516924-1376308,22-04-2022,Apr-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,JNE3429,JNE3429-KR-L,kurta,L,B0893FC8RW,Shipped,Completed,1,INR,299,MATHURA,UTTAR PRADESH,500068,IN,No-promotion,B2C,amazon_ship,0,0,0,0
13663,402-5261656-8219505,22-04-2022,Apr-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,SET253,SET253-KR-NP-S,Set,S,B08WJ2YNM8,Shipped,Completed,1,INR,737,MOHALI,PUNJAB,411028,IN,No-promotion,B2C,Easy Ship,0,0,0,0
13678,402-0481559-2480346,22-04-2022,Apr-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,J0196,J0196-TP-M,Top,M,B094FJXS28,Shipped,Completed,1,INR,469,BENGALURU,KARNATAKA,411028,IN,No-promotion,B2C,amazon_ship,0,0,0,0
13689,404-6043850-3163554,22-04-2022,Apr-22,Shipped,Amazon,Amazon.in,Expedited,BTM008,BTM008-XXL,Bottom,XXL,B07NV9YFRG,Shipped,In Transit,1,INR,518,BENGALURU,KARNATAKA,110053,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,B2C,amazon_ship,0,0,0,1
13692,403-8269594-4346742,22-04-2022,Apr-22,Shipped,Amazon,Amazon.in,Expedited,JNE2209,JNE2209-KR-498-A-XL,kurta,XL,B07BL2FBHJ,Shipped,In Transit,1,INR,499,JALANDHAR,PUNJAB,713206,IN,No-promotion,B2C,amazon_ship,0,0,0,0
13701,404-1355829-4730732,22-04-2022,Apr-22,Shipped,Amazon,Amazon.in,Expedited,JNE3774,JNE3774-KR-XS,kurta,XS,B09NQ7JF13,Shipped,In Transit,1,INR,474,BENGALURU,KARNATAKA,411017,IN,No-promotion,B2C,amazon_ship,0,0,0,0
13718,S02-9236057-6330320,22-04-2022,Apr-22,Shipped,Amazon,Non-Amazon,Standard,JNE3571,JNE3571-KR-M,kurta,M,B08MXDM9RY,Unshipped,In Transit,1,INR,0,SURAT,GUJARAT,509301,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,B2C,amazon_ship,0,0,0,1
13721,S02-4244793-3107843,22-04-2022,Apr-22,Shipped,Amazon,Non-Amazon,Standard,J0041,J0041-SET-XS,Set,XS,B089G2JV7X,Unshipped,In Transit,1,INR,0,SURAT,GUJARAT,686613,IN,No-promotion,B2C,amazon_ship,0,0,0,0
13728,403-9467470-6965143,22-04-2022,Apr-22,Shipped,Amazon,Amazon.in,Expedited,J0093,J0093-DR-L,Ethnic Dress,L,B089G291QB,Shipped,In Transit,1,INR,637,HYDERABAD,TELANGANA,132103,IN,"Amazon PLCC Free-Financing Universal Merchant AAT-WNKTBO3K27EJC,Amazon PLCC Free-Financing Universal Merchant AAT-QX3UCCJESKPA2,Amazon PLCC Free-Financing Universal Merchant AAT-5QQ7BIYYQEDN2,Amazon PLCC Free-Financing Universal Merchant AAT-DSJ2QRXXWXVMQ,Amazon PLCC Free-Financing Universal Merchant AAT-CXJHMC2YJUK76,Amazon PLCC Free-Financing Universal Merchant AAT-SL3Y2YRMAUNFC,Amazon PLCC Free-Financing Universal Merchant AAT-CC4FAVTYR4X7C,Amazon PLCC Free-Financing Universal Merchant AAT-XXRCW6NZEPZI4,Amazon PLCC Free-Financing Universal Merchant AAT-CXNSLNBROFDW4,Amazon PLCC Free-Financing Universal Merchant AAT-WSJLDN3X7KEMO,Amazon PLCC Free-Financing Universal Merchant AAT-VL6FGQVGQVXUS,Amazon PLCC Free-Financing Universal Merchant AAT-EOKPWFWYW7Y6I,Amazon PLCC Free-Financing Universal Merchant AAT-ZYL5UPUNW6T62,Amazon PLCC Free-Financing Universal Merchant AAT-G5ZRX4BZOIODU,Amazon PLCC Free-Financing Universal Merchant AAT-ACZIPIA37BFIY,Amazon PLCC Free-Financing Universal Merchant AAT-23LLL7GZCLBVW,Amazon PLCC Free-Financing Universal Merchant AAT-4UKS7UWZY3AES,Amazon PLCC Free-Financing Universal Merchant AAT-PZHUW6DZX4BPS,Amazon PLCC Free-Financing Universal Merchant AAT-ETXQ3XXWMRXBG,Amazon PLCC Free-Financing Universal Merchant AAT-7X3XCTYG64VBE,Amazon PLCC Free-Financing Universal Merchant AAT-7CHGD3WTS3MHM,Amazon PLCC Free-Financing Universal Merchant AAT-26ZDKNME27X42,Amazon PLCC Free-Financing Universal Merchant AAT-4ZF5KN6E4LJK4,Amazon PLCC Free-Financing Universal Merchant AAT-7RCXIKUAX7DDY,Amazon PLCC Free-Financing Universal Merchant AAT-BRSZZ45H6MHAO,Amazon PLCC Free-Financing Universal Merchant AAT-MKLXOOZWQL7GO,Amazon PLCC Free-Financing Universal Merchant AAT-CB7UNXEXGIJTC,Amazon PLCC Free-Financing Universal Merchant #MP-gzasho-1593152694811,Amazon PLCC Free-Financing Universal Merchant AAT-WLBA4GZ52EAH4",B2C,Easy Ship,0,0,0,1
13732,S02-9542567-5952341,22-04-2022,Apr-22,Shipped,Amazon,Non-Amazon,Standard,BTM030,BTM030-NP-S,Bottom,S,B0845TNXLX,Unshipped,In Transit,1,INR,0,SURAT,GUJARAT,400097,IN,No-promotion,B2C,Easy Ship,0,0,0,0
13733,S02-4520403-8992257,22-04-2022,Apr-22,Shipped,Amazon,Non-Amazon,Standard,JNE3311,JNE3311-KR-M,kurta,M,B07SNP2Z5V,Unshipped,In Transit,1,INR,0,SURAT,GUJARAT,400097,IN,No-promotion,B2C,Easy Ship,0,0,0,0
